time,ECG
39.098,-0.076
39.099,-0.086
39.1,-0.088
39.101,-0.08
39.102,-0.084
39.103,-0.079
39.104,-0.08
39.105,-0.098
39.106,-0.092
39.107,-0.088
39.108,-0.085
39.109,-0.105
39.11,-0.109
39.111,-0.111
39.112,-0.106
39.113,-0.113
39.114,-0.109
39.115,-0.084
39.116,-0.06
39.117,-0.061
39.118,-0.051
39.119,-0.041
39.12,-0.044
39.121,-0.047
39.122,-0.039
39.123,-0.041
39.124,-0.034
39.125,-0.017
39.126,-0.016
39.127,-0.016
39.128,-0.013
39.129,-0.023
39.13,-0.027
39.131,-0.025
39.132,-0.019
39.133,0.001
39.134,0.009
39.135,0.001
39.136,-0.014
39.137,-0.022
39.138,-0.02
39.139,-0.016
39.14,-0.022
39.141,-0.041
39.142,-0.044
39.143,-0.054
39.144,-0.057
39.145,-0.061
39.146,-0.041
39.147,-0.028
39.148,-0.005
39.149,0.016
39.15,0.034
39.151,0.055
39.152,0.067
39.153,0.089
39.154,0.102
39.155,0.104
39.156,0.111
39.157,0.124
39.158,0.135
39.159,0.149
39.16,0.163
39.161,0.178
39.162,0.178
39.163,0.198
39.164,0.244
39.165,0.299
39.166,0.376
39.167,0.453
39.168,0.557
39.169,0.64
39.17,0.725
39.171,0.775
39.172,0.818
39.173,0.853
39.174,0.875
39.175,0.918
39.176,0.935
39.177,0.925
39.178,0.885
39.179,0.827
39.18,0.732
39.181,0.601
39.182,0.462
39.183,0.315
39.184,0.105
39.185,-0.106
39.186,-0.326
39.187,-0.578
39.188,-0.894
39.189,-1.155
39.19,-1.346
39.191,-1.451
39.192,-1.504
39.193,-1.536
39.194,-1.561
39.195,-1.576
39.196,-1.571
39.197,-1.538
39.198,-1.479
39.199,-1.418
39.2,-1.381
39.201,-1.354
39.202,-1.292
39.203,-1.213
39.204,-1.097
39.205,-0.999
39.206,-0.903
39.207,-0.79
39.208,-0.679
39.209,-0.596
39.21,-0.522
39.211,-0.436
39.212,-0.367
39.213,-0.323
39.214,-0.28
39.215,-0.213
39.216,-0.156
39.217,-0.091
39.218,-0.033
39.219,0.016
39.22,0.053
39.221,0.105
39.222,0.168
39.223,0.215
39.224,0.262
39.225,0.305
39.226,0.321
39.227,0.345
39.228,0.364
39.229,0.375
39.23,0.386
39.231,0.414
39.232,0.427
39.233,0.442
39.234,0.46
39.235,0.46
39.236,0.453
39.237,0.448
39.238,0.445
39.239,0.431
39.24,0.424
39.241,0.432
39.242,0.423
39.243,0.425
39.244,0.431
39.245,0.444
39.246,0.454
39.247,0.43
39.248,0.405
39.249,0.412
39.25,0.422
39.251,0.405
39.252,0.392
39.253,0.386
39.254,0.365
39.255,0.367
39.256,0.37
39.257,0.366
39.258,0.364
39.259,0.341
39.26,0.339
39.261,0.333
39.262,0.308
39.263,0.291
39.264,0.28
39.265,0.254
39.266,0.247
39.267,0.243
39.268,0.244
39.269,0.255
39.27,0.259
39.271,0.262
39.272,0.262
39.273,0.255
39.274,0.253
39.275,0.247
39.276,0.244
39.277,0.231
39.278,0.219
39.279,0.225
39.28,0.226
39.281,0.22
39.282,0.209
39.283,0.222
39.284,0.218
39.285,0.19
39.286,0.18
39.287,0.173
39.288,0.145
39.289,0.126
39.29,0.12
39.291,0.116
39.292,0.125
39.293,0.125
39.294,0.128
39.295,0.131
39.296,0.121
39.297,0.109
39.298,0.108
39.299,0.102
39.3,0.098
39.301,0.091
39.302,0.101
39.303,0.1
39.304,0.087
39.305,0.08
39.306,0.084
39.307,0.078
39.308,0.059
39.309,0.065
39.31,0.061
39.311,0.048
39.312,0.03
39.313,0.027
39.314,0.022
39.315,0.018
39.316,0.016
39.317,0.006
39.318,-0.003
39.319,0.004
39.32,0.007
39.321,0.014
39.322,0.025
39.323,0.026
39.324,0.031
39.325,0.04
39.326,0.042
39.327,0.04
39.328,0.043
39.329,0.095
39.33,-0.01
39.331,0.026
39.332,0.017
39.333,0.02
39.334,0.016
39.335,0.008
39.336,-0.007
39.337,-0.004
39.338,0.011
39.339,0.012
39.34,0.006
39.341,0.002
39.342,-0.012
39.343,-0.019
39.344,-0.019
39.345,-0.032
39.346,-0.029
39.347,-0.028
39.348,-0.026
39.349,-0.02
39.35,-0.023
39.351,-0.044
39.352,-0.053
39.353,-0.062
39.354,-0.056
39.355,-0.053
39.356,-0.036
39.357,-0.015
39.358,-0.032
39.359,-0.034
39.36,-0.018
39.361,-0.011
39.362,-0.005
39.363,0.006
39.364,0.005
39.365,0.009
39.366,0.007
39.367,0.004
39.368,0
39.369,0.008
39.37,0.009
39.371,0
39.372,-0.004
39.373,-0.022
39.374,-0.016
39.375,-0.014
39.376,-0.014
39.377,-0.027
39.378,-0.016
39.379,-0.008
39.38,0.004
39.381,0.016
39.382,0.002
39.383,-0.01
39.384,-0.003
39.385,-0.009
39.386,0.005
39.387,0.005
39.388,0.003
39.389,0.003
39.39,0.005
39.391,-0.004
39.392,-0.02
39.393,-0.015
39.394,-0.01
39.395,-0.001
39.396,0.008
39.397,0.014
39.398,0
39.399,0.009
39.4,0.01
39.401,0.017
39.402,0.019
39.403,0.017
39.404,0.021
39.405,0.023
39.406,0.008
39.407,0.01
39.408,0.011
39.409,0.012
39.41,0.02
39.411,0.027
39.412,0.025
39.413,0.011
39.414,0
39.415,0.01
39.416,0.01
39.417,-0.001
39.418,0
39.419,0.018
39.42,0.022
39.421,-0.003
39.422,-0.011
39.423,-0.01
39.424,-0.006
39.425,-0.014
39.426,-0.024
39.427,-0.031
39.428,-0.038
39.429,-0.048
39.43,-0.057
39.431,-0.065
39.432,-0.04
39.433,-0.035
39.434,-0.056
39.435,-0.063
39.436,-0.077
39.437,-0.089
39.438,-0.097
39.439,-0.104
39.44,-0.113
39.441,-0.115
39.442,-0.117
39.443,-0.109
39.444,-0.119
39.445,-0.123
39.446,-0.127
39.447,-0.14
39.448,-0.141
39.449,-0.147
39.45,-0.152
39.451,-0.152
39.452,-0.164
39.453,-0.163
39.454,-0.174
39.455,-0.176
39.456,-0.179
39.457,-0.203
39.458,-0.213
39.459,-0.198
39.46,-0.2
39.461,-0.225
39.462,-0.252
39.463,-0.26
39.464,-0.255
39.465,-0.262
39.466,-0.26
39.467,-0.265
39.468,-0.254
39.469,-0.242
39.47,-0.254
39.471,-0.252
39.472,-0.254
39.473,-0.249
39.474,-0.246
39.475,-0.255
39.476,-0.254
39.477,-0.272
39.478,-0.28
39.479,-0.279
39.48,-0.285
39.481,-0.295
39.482,-0.294
39.483,-0.284
39.484,-0.28
39.485,-0.274
39.486,-0.273
39.487,-0.279
39.488,-0.283
39.489,-0.282
39.49,-0.287
39.491,-0.285
39.492,-0.293
39.493,-0.294
39.494,-0.294
39.495,-0.291
39.496,-0.284
39.497,-0.276
39.498,-0.265
39.499,-0.257
39.5,-0.255
39.501,-0.252
39.502,-0.238
39.503,-0.225
39.504,-0.228
39.505,-0.226
39.506,-0.236
39.507,-0.233
39.508,-0.218
39.509,-0.195
39.51,-0.179
39.511,-0.17
39.512,-0.169
39.513,-0.165
39.514,-0.154
39.515,-0.136
39.516,-0.124
39.517,-0.125
39.518,-0.119
39.519,-0.116
39.52,-0.122
39.521,-0.12
39.522,-0.141
39.523,-0.128
39.524,-0.12
39.525,-0.118
39.526,-0.107
39.527,-0.102
39.528,-0.097
39.529,-0.103
39.53,-0.068
39.531,-0.07
39.532,-0.054
39.533,-0.05
39.534,-0.052
39.535,-0.05
39.536,-0.045
39.537,-0.059
39.538,-0.047
39.539,-0.039
39.54,-0.033
39.541,-0.021
39.542,-0.018
39.543,-0.009
39.544,0.013
39.545,0.03
39.546,0.036
39.547,0.03
39.548,0.033
39.549,0.031
39.55,0.022
39.551,0.022
39.552,0.031
39.553,0.045
39.554,0.078
39.555,0.071
39.556,0.069
39.557,0.069
39.558,0.067
39.559,0.077
39.56,0.085
39.561,0.076
39.562,0.087
39.563,0.099
39.564,0.09
39.565,0.082
39.566,0.087
39.567,0.086
39.568,0.103
39.569,0.099
39.57,0.097
39.571,0.106
39.572,0.091
39.573,0.083
39.574,0.079
39.575,0.093
39.576,0.098
39.577,0.099
39.578,0.107
39.579,0.117
39.58,0.117
39.581,0.123
39.582,0.122
39.583,0.124
39.584,0.123
39.585,0.126
39.586,0.126
39.587,0.112
39.588,0.113
39.589,0.118
39.59,0.121
39.591,0.115
39.592,0.12
39.593,0.126
39.594,0.126
39.595,0.126
39.596,0.11
39.597,0.109
39.598,0.119
39.599,0.114
39.6,0.121
39.601,0.119
39.602,0.106
39.603,0.096
39.604,0.098
39.605,0.089
39.606,0.08
39.607,0.089
39.608,0.101
39.609,0.106
39.61,0.1
39.611,0.107
39.612,0.102
39.613,0.095
39.614,0.09
39.615,0.102
39.616,0.112
39.617,0.125
39.618,0.131
39.619,0.135
39.62,0.146
39.621,0.145
39.622,0.142
39.623,0.131
39.624,0.129
39.625,0.116
39.626,0.117
39.627,0.116
39.628,0.097
39.629,0.084
39.63,0.095
39.631,0.096
39.632,0.101
39.633,0.104
39.634,0.095
39.635,0.086
39.636,0.086
39.637,0.098
39.638,0.103
39.639,0.081
39.64,0.086
39.641,0.082
39.642,0.058
39.643,0.048
39.644,0.041
39.645,0.049
39.646,0.056
39.647,0.07
39.648,0.075
39.649,0.08
39.65,0.088
39.651,0.073
39.652,0.068
39.653,0.063
39.654,0.072
39.655,0.101
39.656,0.101
39.657,0.103
39.658,0.093
39.659,0.083
39.66,0.072
39.661,0.068
39.662,0.064
39.663,0.06
39.664,0.067
39.665,0.055
39.666,0.037
39.667,0.031
39.668,0.02
39.669,0.012
39.67,0.023
39.671,0.028
39.672,0.034
39.673,0.036
39.674,0.026
39.675,0.031
39.676,0.031
39.677,0.033
39.678,0.019
39.679,0.013
39.68,0.033
39.681,0.049
39.682,0.052
39.683,0.048
39.684,0.045
39.685,0.034
39.686,0.039
39.687,0.047
39.688,0.038
39.689,0.027
39.69,0.008
39.691,0.016
39.692,0.087
39.693,-0.021
39.694,0.014
39.695,0.003
39.696,0.009
39.697,0.006
39.698,0.012
39.699,0.015
39.7,0.002
39.701,-0.004
39.702,0.002
39.703,0.011
39.704,0.007
39.705,0.018
39.706,0.038
39.707,0.042
39.708,0.037
39.709,0.039
39.71,0.045
39.711,0.047
39.712,0.04
39.713,0.031
39.714,0.027
39.715,0.027
39.716,0.035
39.717,0.045
39.718,0.035
39.719,0.028
39.72,0.02
39.721,-0.002
39.722,-0.013
39.723,-0.012
39.724,-0.002
39.725,-0.001
39.726,0.002
39.727,0.009
39.728,0.014
39.729,0.027
39.73,0.009
39.731,0
39.732,0.03
39.733,0.032
39.734,0.013
39.735,0.019
39.736,0.023
39.737,0.023
39.738,0.022
39.739,0.037
39.74,0.04
39.741,0.027
39.742,0.034
39.743,0.022
39.744,0.018
39.745,0.015
39.746,0.012
39.747,0.013
39.748,0.011
39.749,0.006
39.75,0.009
39.751,-0.008
39.752,-0.017
39.753,-0.021
39.754,-0.035
39.755,-0.038
39.756,-0.032
39.757,-0.036
39.758,-0.032
39.759,-0.025
39.76,-0.006
39.761,-0.001
39.762,-0.006
39.763,-0.001
39.764,0.002
39.765,-0.006
39.766,0
39.767,0.012
39.768,0.005
39.769,-0.003
39.77,-0.005
39.771,0.006
39.772,0.013
39.773,0.013
39.774,0.005
39.775,0
39.776,0.005
39.777,0.003
39.778,-0.01
39.779,-0.023
39.78,-0.021
39.781,-0.005
39.782,-0.006
39.783,-0.009
39.784,0
39.785,0.008
39.786,0.023
39.787,0.024
39.788,0.014
39.789,-0.005
39.79,0
39.791,0.017
39.792,0.023
39.793,0.017
39.794,0.025
39.795,0.017
39.796,-0.007
39.797,-0.011
39.798,-0.01
39.799,-0.001
39.8,0.011
39.801,0.009
39.802,0
39.803,0.007
39.804,0.021
39.805,0.006
39.806,0.007
39.807,-0.007
39.808,-0.006
39.809,-0.006
39.81,-0.013
39.811,-0.011
39.812,-0.009
39.813,-0.002
39.814,0.017
39.815,0.036
39.816,0.041
39.817,0.049
39.818,0.054
39.819,0.051
39.82,0.051
39.821,0.048
39.822,0.043
39.823,0.042
39.824,0.055
39.825,0.05
39.826,0.032
39.827,0.022
39.828,0.019
39.829,0.018
39.83,0.014
39.831,0.012
39.832,0.009
39.833,0.038
39.834,0.028
39.835,0.018
39.836,0.019
39.837,0.026
39.838,0.009
39.839,0
39.84,0.009
39.841,0.008
39.842,-0.003
39.843,-0.01
39.844,-0.004
39.845,-0.01
39.846,-0.011
39.847,-0.001
39.848,0.016
39.849,0.019
39.85,0.038
39.851,0.067
39.852,0.067
39.853,0.07
39.854,0.077
39.855,0.081
39.856,0.066
39.857,0.046
39.858,0.039
39.859,0.032
39.86,0.022
39.861,0.019
39.862,0.005
39.863,0.004
39.864,0.001
39.865,-0.021
39.866,-0.029
39.867,-0.045
39.868,-0.046
39.869,-0.052
39.87,-0.056
39.871,-0.062
39.872,-0.069
39.873,-0.083
39.874,-0.082
39.875,-0.08
39.876,-0.072
39.877,-0.056
39.878,-0.059
39.879,-0.059
39.88,-0.046
39.881,-0.043
39.882,-0.052
39.883,-0.071
39.884,-0.072
39.885,-0.067
39.886,-0.054
39.887,-0.058
39.888,-0.048
39.889,-0.043
39.89,-0.02
39.891,-0.01
39.892,-0.015
39.893,-0.022
39.894,-0.043
39.895,-0.043
39.896,-0.034
39.897,-0.042
39.898,-0.052
39.899,-0.051
39.9,-0.07
39.901,-0.066
39.902,-0.072
39.903,-0.076
39.904,-0.083
39.905,-0.092
39.906,-0.087
39.907,-0.074
39.908,-0.064
39.909,-0.07
39.91,-0.082
39.911,-0.082
39.912,-0.097
39.913,-0.096
39.914,-0.087
39.915,-0.083
39.916,-0.066
39.917,-0.055
39.918,-0.056
39.919,-0.054
39.92,-0.055
39.921,-0.052
39.922,-0.054
39.923,-0.058
39.924,-0.047
39.925,-0.049
39.926,-0.051
39.927,-0.06
39.928,-0.061
39.929,-0.054
39.93,-0.052
39.931,-0.045
39.932,-0.026
39.933,-0.008
39.934,-0.011
39.935,-0.014
39.936,0
39.937,-0.012
39.938,-0.025
39.939,-0.033
39.94,-0.039
39.941,-0.038
39.942,-0.034
39.943,-0.022
39.944,-0.017
39.945,-0.018
39.946,-0.025
39.947,-0.031
39.948,-0.027
39.949,-0.036
39.95,-0.034
39.951,-0.015
39.952,-0.005
39.953,0.004
39.954,0.002
39.955,0.001
39.956,0.02
39.957,0.049
39.958,0.056
39.959,0.077
39.96,0.077
39.961,0.095
39.962,0.109
39.963,0.123
39.964,0.157
39.965,0.186
39.966,0.196
39.967,0.228
39.968,0.27
39.969,0.318
39.97,0.399
39.971,0.482
39.972,0.578
39.973,0.661
39.974,0.749
39.975,0.816
39.976,0.881
39.977,0.915
39.978,0.949
39.979,0.974
39.98,0.997
39.981,0.991
39.982,0.954
39.983,0.889
39.984,0.78
39.985,0.644
39.986,0.487
39.987,0.317
39.988,0.11
39.989,-0.093
39.99,-0.31
39.991,-0.578
39.992,-0.919
39.993,-1.223
39.994,-1.432
39.995,-1.554
39.996,-1.606
39.997,-1.647
39.998,-1.66
39.999,-1.65
40,-1.646
40.001,-1.598
40.002,-1.549
40.003,-1.5
40.004,-1.46
40.005,-1.425
40.006,-1.367
40.007,-1.277
40.008,-1.161
40.009,-1.044
40.01,-0.927
40.011,-0.803
40.012,-0.71
40.013,-0.621
40.014,-0.519
40.015,-0.438
40.016,-0.371
40.017,-0.315
40.018,-0.256
40.019,-0.19
40.02,-0.121
40.021,-0.065
40.022,-0.019
40.023,0.043
40.024,0.102
40.025,0.173
40.026,0.224
40.027,0.266
40.028,0.29
40.029,0.327
40.03,0.355
40.031,0.387
40.032,0.404
40.033,0.412
40.034,0.412
40.035,0.416
40.036,0.438
40.037,0.455
40.038,0.453
40.039,0.456
40.04,0.465
40.041,0.442
40.042,0.438
40.043,0.451
40.044,0.456
40.045,0.443
40.046,0.446
40.047,0.451
40.048,0.45
40.049,0.445
40.05,0.437
40.051,0.437
40.052,0.427
40.053,0.415
40.054,0.385
40.055,0.415
40.056,0.359
40.057,0.388
40.058,0.386
40.059,0.372
40.06,0.37
40.061,0.367
40.062,0.362
40.063,0.36
40.064,0.352
40.065,0.341
40.066,0.33
40.067,0.329
40.068,0.323
40.069,0.301
40.07,0.291
40.071,0.291
40.072,0.289
40.073,0.272
40.074,0.263
40.075,0.271
40.076,0.265
40.077,0.244
40.078,0.236
40.079,0.241
40.08,0.23
40.081,0.229
40.082,0.218
40.083,0.216
40.084,0.205
40.085,0.197
40.086,0.193
40.087,0.188
40.088,0.175
40.089,0.161
40.09,0.164
40.091,0.155
40.092,0.136
40.093,0.118
40.094,0.099
40.095,0.094
40.096,0.101
40.097,0.111
40.098,0.106
40.099,0.107
40.1,0.125
40.101,0.136
40.102,0.129
40.103,0.133
40.104,0.125
40.105,0.112
40.106,0.096
40.107,0.086
40.108,0.07
40.109,0.069
40.11,0.069
40.111,0.057
40.112,0.062
40.113,0.054
40.114,0.055
40.115,0.045
40.116,0.025
40.117,0.022
40.118,0.015
40.119,0.023
40.12,0.026
40.121,0.031
40.122,0.041
40.123,0.037
40.124,0.035
40.125,0.033
40.126,0.032
40.127,0.03
40.128,0.023
40.129,0.03
40.13,0.023
40.131,0.027
40.132,0.035
40.133,0.037
40.134,0.028
40.135,0.009
40.136,-0.009
40.137,-0.015
40.138,-0.01
40.139,-0.011
40.14,-0.023
40.141,-0.032
40.142,-0.024
40.143,-0.018
40.144,-0.025
40.145,-0.028
40.146,-0.038
40.147,-0.045
40.148,-0.037
40.149,-0.017
40.15,-0.014
40.151,-0.002
40.152,0.012
40.153,0
40.154,-0.012
40.155,-0.016
40.156,-0.002
40.157,0.006
40.158,0.009
40.159,0.004
40.16,-0.001
40.161,-0.003
40.162,0.014
40.163,0.003
40.164,-0.002
40.165,-0.003
40.166,-0.009
40.167,-0.025
40.168,-0.018
40.169,-0.005
40.17,-0.008
40.171,-0.008
40.172,-0.011
40.173,-0.001
40.174,-0.004
40.175,-0.021
40.176,-0.005
40.177,-0.003
40.178,-0.015
40.179,-0.029
40.18,-0.03
40.181,-0.03
40.182,-0.025
40.183,-0.011
40.184,-0.012
40.185,-0.021
40.186,-0.019
40.187,-0.014
40.188,-0.019
40.189,-0.013
40.19,0.001
40.191,0.004
40.192,-0.002
40.193,-0.009
40.194,0.001
40.195,0.017
40.196,0.013
40.197,0.004
40.198,0.008
40.199,0.017
40.2,0.031
40.201,0.035
40.202,0.039
40.203,0.033
40.204,0.029
40.205,0.021
40.206,0.019
40.207,0.014
40.208,0.016
40.209,0.023
40.21,0.03
40.211,0.029
40.212,0.03
40.213,0.025
40.214,0.007
40.215,0.013
40.216,0.002
40.217,-0.003
40.218,0.002
40.219,0.013
40.22,0.024
40.221,0.03
40.222,0.025
40.223,0.005
40.224,-0.012
40.225,-0.016
40.226,-0.019
40.227,-0.02
40.228,-0.015
40.229,-0.019
40.23,-0.027
40.231,-0.038
40.232,-0.057
40.233,-0.068
40.234,-0.057
40.235,-0.049
40.236,-0.053
40.237,-0.065
40.238,-0.065
40.239,-0.07
40.24,-0.075
40.241,-0.081
40.242,-0.079
40.243,-0.087
40.244,-0.092
40.245,-0.088
40.246,-0.09
40.247,-0.106
40.248,-0.113
40.249,-0.118
40.25,-0.129
40.251,-0.142
40.252,-0.149
40.253,-0.147
40.254,-0.153
40.255,-0.165
40.256,-0.177
40.257,-0.187
40.258,-0.194
40.259,-0.205
40.26,-0.207
40.261,-0.221
40.262,-0.222
40.263,-0.246
40.264,-0.262
40.265,-0.255
40.266,-0.271
40.267,-0.283
40.268,-0.282
40.269,-0.269
40.27,-0.262
40.271,-0.276
40.272,-0.277
40.273,-0.274
40.274,-0.28
40.275,-0.279
40.276,-0.279
40.277,-0.283
40.278,-0.291
40.279,-0.284
40.28,-0.276
40.281,-0.274
40.282,-0.279
40.283,-0.276
40.284,-0.279
40.285,-0.279
40.286,-0.281
40.287,-0.28
40.288,-0.288
40.289,-0.283
40.29,-0.28
40.291,-0.285
40.292,-0.286
40.293,-0.286
40.294,-0.284
40.295,-0.28
40.296,-0.283
40.297,-0.294
40.298,-0.294
40.299,-0.278
40.3,-0.268
40.301,-0.262
40.302,-0.267
40.303,-0.263
40.304,-0.249
40.305,-0.238
40.306,-0.222
40.307,-0.228
40.308,-0.231
40.309,-0.226
40.31,-0.218
40.311,-0.215
40.312,-0.203
40.313,-0.188
40.314,-0.172
40.315,-0.165
40.316,-0.159
40.317,-0.157
40.318,-0.15
40.319,-0.147
40.32,-0.142
40.321,-0.129
40.322,-0.14
40.323,-0.131
40.324,-0.125
40.325,-0.128
40.326,-0.117
40.327,-0.122
40.328,-0.112
40.329,-0.113
40.33,-0.113
40.331,-0.107
40.332,-0.106
40.333,-0.105
40.334,-0.1
40.335,-0.09
40.336,-0.082
40.337,-0.069
40.338,-0.068
40.339,-0.045
40.34,-0.02
40.341,-0.031
40.342,-0.046
40.343,-0.029
40.344,0.002
40.345,0.018
40.346,0.023
40.347,0.035
40.348,0.033
40.349,0.029
40.35,0.039
40.351,0.025
40.352,0.014
40.353,0.019
40.354,0.02
40.355,0.026
40.356,0.041
40.357,0.052
40.358,0.056
40.359,0.06
40.36,0.062
40.361,0.057
40.362,0.051
40.363,0.055
40.364,0.049
40.365,0.047
40.366,0.044
40.367,0.056
40.368,0.071
40.369,0.068
40.37,0.058
40.371,0.077
40.372,0.067
40.373,0.071
40.374,0.08
40.375,0.079
40.376,0.099
40.377,0.108
40.378,0.107
40.379,0.104
40.38,0.105
40.381,0.106
40.382,0.114
40.383,0.11
40.384,0.117
40.385,0.122
40.386,0.118
40.387,0.119
40.388,0.125
40.389,0.131
40.39,0.137
40.391,0.135
40.392,0.139
40.393,0.137
40.394,0.133
40.395,0.135
40.396,0.132
40.397,0.136
40.398,0.144
40.399,0.145
40.4,0.14
40.401,0.144
40.402,0.143
40.403,0.13
40.404,0.124
40.405,0.133
40.406,0.126
40.407,0.127
40.408,0.142
40.409,0.148
40.41,0.126
40.411,0.112
40.412,0.106
40.413,0.1
40.414,0.092
40.415,0.085
40.416,0.069
40.417,0.061
40.418,0.097
40.419,0.053
40.42,0.062
40.421,0.089
40.422,0.103
40.423,0.128
40.424,0.14
40.425,0.149
40.426,0.161
40.427,0.159
40.428,0.142
40.429,0.132
40.43,0.124
40.431,0.125
40.432,0.128
40.433,0.13
40.434,0.122
40.435,0.122
40.436,0.114
40.437,0.111
40.438,0.105
40.439,0.091
40.44,0.093
40.441,0.096
40.442,0.095
40.443,0.085
40.444,0.078
40.445,0.081
40.446,0.073
40.447,0.059
40.448,0.051
40.449,0.033
40.45,0.035
40.451,0.039
40.452,0.036
40.453,0.026
40.454,0.033
40.455,0.055
40.456,0.07
40.457,0.073
40.458,0.074
40.459,0.077
40.46,0.074
40.461,0.068
40.462,0.085
40.463,0.08
40.464,0.085
40.465,0.081
40.466,0.08
40.467,0.08
40.468,0.087
40.469,0.091
40.47,0.09
40.471,0.094
40.472,0.083
40.473,0.073
40.474,0.058
40.475,0.05
40.476,0.053
40.477,0.054
40.478,0.051
40.479,0.052
40.48,0.054
40.481,0.045
40.482,0.044
40.483,0.044
40.484,0.048
40.485,0.048
40.486,0.052
40.487,0.043
40.488,0.029
40.489,0.023
40.49,0.006
40.491,-0.007
40.492,-0.016
40.493,-0.022
40.494,-0.025
40.495,-0.022
40.496,-0.002
40.497,0.01
40.498,0.015
40.499,0.023
40.5,0.027
40.501,0.036
40.502,0.055
40.503,0.052
40.504,0.038
40.505,0.035
40.506,0.032
40.507,0.037
40.508,0.049
40.509,0.051
40.51,0.043
40.511,0.028
40.512,0.018
40.513,0.009
40.514,0.01
40.515,0.01
40.516,0.012
40.517,0.018
40.518,0.023
40.519,0.024
40.52,0.015
40.521,0.004
40.522,0.002
40.523,0.008
40.524,0.019
40.525,0.021
40.526,0.015
40.527,-0.004
40.528,-0.01
40.529,-0.01
40.53,-0.006
40.531,-0.014
40.532,-0.006
40.533,0.015
40.534,0.02
40.535,0.007
40.536,0.004
40.537,0.002
40.538,0
40.539,0.011
40.54,0.03
40.541,0.03
40.542,0.024
40.543,0.024
40.544,0.026
40.545,0.025
40.546,0.025
40.547,0.011
40.548,0.008
40.549,0.013
40.55,0.011
40.551,0.004
40.552,-0.005
40.553,-0.017
40.554,-0.01
40.555,0.002
40.556,-0.003
40.557,-0.022
40.558,-0.013
40.559,-0.016
40.56,-0.018
40.561,-0.008
40.562,0.016
40.563,0.012
40.564,0.006
40.565,0.009
40.566,0.013
40.567,0.019
40.568,0.017
40.569,0.015
40.57,0.012
40.571,0.008
40.572,-0.001
40.573,-0.005
40.574,-0.001
40.575,-0.002
40.576,-0.002
40.577,-0.001
40.578,-0.01
40.579,-0.012
40.58,-0.01
40.581,-0.004
40.582,-0.015
40.583,-0.029
40.584,-0.024
40.585,-0.017
40.586,-0.022
40.587,-0.005
40.588,0.002
40.589,0.008
40.59,0.017
40.591,0.022
40.592,0.021
40.593,0.015
40.594,0.01
40.595,-0.004
40.596,-0.017
40.597,-0.029
40.598,-0.032
40.599,-0.036
40.6,-0.038
40.601,-0.034
40.602,-0.029
40.603,-0.031
40.604,-0.023
40.605,-0.027
40.606,-0.031
40.607,-0.007
40.608,0.005
40.609,-0.006
40.61,-0.014
40.611,-0.013
40.612,0
40.613,0.013
40.614,0.023
40.615,0.02
40.616,0.003
40.617,0.005
40.618,0.003
40.619,-0.002
40.62,-0.001
40.621,0.002
40.622,-0.002
40.623,-0.009
40.624,-0.006
40.625,-0.007
40.626,-0.01
40.627,-0.011
40.628,-0.014
40.629,-0.008
40.63,-0.005
40.631,0.009
40.632,0.005
40.633,-0.001
40.634,-0.011
40.635,-0.027
40.636,-0.026
40.637,-0.022
40.638,-0.022
40.639,-0.001
40.64,0.002
40.641,-0.006
40.642,-0.008
40.643,-0.016
40.644,-0.015
40.645,-0.008
40.646,0
40.647,0.001
40.648,0.006
40.649,0.015
40.65,0.005
40.651,0
40.652,0.001
40.653,0
40.654,0.007
40.655,0.016
40.656,0.022
40.657,0.023
40.658,0.03
40.659,0.04
40.66,0.048
40.661,0.042
40.662,0.039
40.663,0.049
40.664,0.061
40.665,0.054
40.666,0.045
40.667,0.043
40.668,0.034
40.669,0.039
40.67,0.033
40.671,0.029
40.672,0.033
40.673,0.027
40.674,0.027
40.675,0.029
40.676,0.017
40.677,0.015
40.678,0.019
40.679,0.023
40.68,0.019
40.681,0.005
40.682,0.002
40.683,0.008
40.684,0.011
40.685,0.008
40.686,-0.002
40.687,-0.011
40.688,-0.011
40.689,-0.021
40.69,-0.016
40.691,-0.01
40.692,0
40.693,0.004
40.694,0.013
40.695,0.03
40.696,0.038
40.697,0.045
40.698,0.061
40.699,0.054
40.7,0.052
40.701,0.06
40.702,0.058
40.703,0.041
40.704,0.014
40.705,-0.003
40.706,-0.019
40.707,-0.033
40.708,-0.042
40.709,-0.046
40.71,-0.034
40.711,-0.039
40.712,-0.039
40.713,-0.031
40.714,-0.028
40.715,-0.039
40.716,-0.047
40.717,-0.053
40.718,-0.048
40.719,-0.036
40.72,-0.028
40.721,-0.028
40.722,-0.031
40.723,-0.042
40.724,-0.045
40.725,-0.057
40.726,-0.059
40.727,-0.06
40.728,-0.053
40.729,-0.051
40.73,-0.058
40.731,-0.069
40.732,-0.078
40.733,-0.067
40.734,-0.059
40.735,-0.068
40.736,-0.07
40.737,-0.072
40.738,-0.066
40.739,-0.042
40.74,-0.027
40.741,-0.034
40.742,-0.034
40.743,-0.034
40.744,-0.034
40.745,-0.051
40.746,-0.053
40.747,-0.059
40.748,-0.064
40.749,-0.078
40.75,-0.087
40.751,-0.086
40.752,-0.077
40.753,-0.063
40.754,-0.062
40.755,-0.057
40.756,-0.057
40.757,-0.07
40.758,-0.079
40.759,-0.074
40.76,-0.077
40.761,-0.07
